xe;ye;ze;alpha;beta;gamma
-0.004327628;-0.175025821;0.775673866;-125.3102417;-38.22249985;25.20956993
-0.263567328;0.183893979;0.777755141;-161.717926;-30.20596123;18.59653664
-0.228573263;-0.671773851;1.527565241;142.6789398;47.85396576;-1.835808158
0.241774872;0.089247733;0.765080214;-10.09138107;15.64834595;22.55628395
-0.318241179;0.141971633;0.595582247;139.3720245;-7.537178516;53.82592392
-0.197991729;-0.190928087;1.03318119;48.17004013;-23.36182404;-13.76566029
-0.064712815;-0.037461154;-0.105459131;56.86294556;19.26296997;42.17142105
-0.297138512;0.199558377;1.345633864;-20.28650475;-16.31837273;-115.5787964
0.093466885;-0.168271616;0.542280555;141.8327789;12.73975086;69.67691803
-0.170426458;0.274741024;0.738960028;155.6923218;29.39798737;-35.27537918
0.440513045;-0.690617383;0.076310448;163.3034821;-32.29768753;124.7467499
0.210603073;-0.234601215;0.11678268;-3.701225758;18.07156754;-81.11755371
-0.161044702;-0.100730009;0.70319736;-11.83344173;-37.99682999;-155.7713165
-0.314436316;0.313749075;0.616867125;32.86910629;-42.94263458;166.069458
0.680772483;-0.106091961;1.508731127;-65.585495;-0.957387745;112.3396988
0.267311513;0.017281048;0.879491329;-17.71354866;-4.13990593;-82.9577179
-0.825009406;0.185183823;0.251752138;52.87817764;-29.87326241;107.7560272
-0.249065667;-0.111535259;-0.225202635;-175.2144623;-34.23191833;-1.038265824
0.751151383;0.187049985;-0.084370121;-112.0029144;15.39527416;115.5735474
-0.050498061;-0.240186319;0.626357019;15.57196903;-18.098629;-141.0762482
-0.890909195;-0.696641445;0.979742229;136.8605347;52.46343994;-148.4941254
-0.048234172;-0.051956408;0.727286458;156.9461212;27.91591835;-50.53284454
0.294098973;0.227939665;1.812143922;-43.59062195;19.61812019;85.89486694
-0.223135412;-0.009480849;0.567037821;-140.6739044;-35.35551834;-123.3564529
0.710426629;-0.351379126;0.18965584;-6.689517975;2.991666794;75.31651306
0.001628944;0.187890828;0.835880876;-80.80117798;40.47224045;70.52637482
-0.239690483;0.113261268;0.827544153;138.7686005;24.30902481;139.5257111
0.076594561;0.225991994;0.647711754;-149.2201385;37.54367828;150.7318726
-0.010219492;-1.069696426;1.113459229;124.9947128;3.023526192;112.1950378
0.321595967;-0.058271587;0.788453162;138.5042267;-30.21946907;11.15399456
0.606969297;0.087366126;1.123943806;10.97435474;-11.179142;-76.28365326
-0.019344665;0.208512053;-0.186203346;-38.13056183;1.156767726;-36.30017853
-0.237495854;-0.066374615;0.873831689;135.4864044;40.28420639;40.69955444
-0.120771937;0.175528556;1.31839478;-143.1095734;19.7258873;96.89642334
0.761583686;0.844206214;1.450313687;-99.36106873;21.25114822;179.9710388
0.178008884;0.099370219;0.656668305;13.97750187;-42.78501129;-160.5672302
1.246702194;0.213240698;0.576236069;-34.60545349;6.002273083;-79.344841
-0.133538157;-0.044517241;0.75972569;-79.14870453;-17.34971046;-74.04693604
0.009798586;0.257995278;0.953780174;-162.2257843;-35.94284439;45.74124908
-0.183138669;0.312858254;0.736637712;86.83759308;56.04468918;97.4167099
0.23218146;0.111565426;0.812699914;19.4506588;-20.56868172;137.5585327
-0.118699275;-0.037836779;0.7998932;-126.2860718;-22.92305374;97.78908539
-0.362177998;0.607058644;0.68451798;-173.8565063;-43.00769424;-162.1051331
-0.156916678;-0.260434031;0.643422544;165.0438385;-51.89125061;-29.49253082
0.135527477;-0.208063439;0.817219555;174.3517303;70.96221924;-164.5103455
0.163261101;0.046734001;0.581703484;179.1242523;48.15222931;123.2663803
-0.069579124;-0.075235397;0.764710367;-10.76145077;-13.38334656;68.52687073
-0.07496132;0.823184252;0.154358611;-12.6963377;-22.31723595;-59.66872406
-0.986307859;-0.236075044;0.180612013;134.0787048;-12.1799593;-102.7086411
0.06091994;0.059681438;1.95027113;-74.61518097;14.80300426;119.0758896
0.117337286;0.044815015;0.563833356;-135.7984924;-74.8506546;-118.968483
-0.33451876;0.145751774;1.599385738;10.64182281;-3.030255318;127.9089813
0.340007782;0.459042132;1.472365737;-14.17650223;-3.22398591;63.59983063
-0.51857543;-0.525600135;1.376037002;-45.56835175;-71.20560455;-48.29896164
-0.266914904;0.623013735;0.410185933;18.62913132;-2.915993214;139.8179016
0.72508812;-0.99748373;0.587700009;125.8952637;49.59347916;-106.2131805
-0.13350229;0.256658822;0.70567739;70.44216156;12.89861679;170.3862457
0.129153579;-0.143383011;0.655657768;74.76605225;32.8026619;-84.38853455
-0.161419362;0.290673137;0.994823515;-7.016873837;-11.1932888;-46.26200867
-0.168962657;-0.306692839;1.464000463;-104.9715729;2.60887599;162.4443817
0.189396307;-0.007176675;1.43430388;132.980072;44.06914902;-114.8640594
0.22169733;0.054572448;0.952456951;50.71848297;-51.05257797;85.64073944
0.497774065;1.131715775;1.233021975;-30.50714493;-49.85675812;-160.7490692
0.357627571;0.981910169;0.678103089;122.60009;-59.3584137;-59.71751022
-0.238658041;0.143126607;0.729152977;-8.19619751;-21.32068443;-36.61798096
-0.247240365;-0.060719281;0.763304174;-13.16317558;40.87646103;123.9506912
0.266321898;-0.044194609;-0.339373052;-158.3546906;9.196846962;145.5931244
0.08222831;-0.189477399;1.077473402;34.29745483;-0.873321354;-75.64344788
0.110724799;-0.317991376;0.777584672;-73.1808548;-24.58337402;-83.73013306
0.332186282;0.02481956;0.356730431;81.55538177;-57.13245392;-116.3461685
-0.219330728;0.111079693;1.041004896;-42.33374023;42.09712601;-101.4661331
0.167998314;0.082937434;0.827219546;18.0247097;-18.24320412;-73.85414124
0.087703787;0.48314929;0.089965597;-18.43722153;-6.356964588;-40.67191696
0.575964808;0.587102473;1.22652328;138.0141602;-11.68850803;-167.6270905
0.200000703;-0.021431126;0.718132496;136.4896545;-48.61211777;-74.15415955
0.230086997;-0.023278508;0.873804748;111.1354752;-48.41167831;90.53781891
-0.047491014;-0.217005551;0.816325903;-121.6700668;-16.46858597;65.27483368
-0.181851074;0.040265653;0.773476481;-17.6652317;32.43283844;76.15581512
-0.381259382;-0.462297916;0.772427082;171.7836304;6.418695927;100.3424072
-0.095032081;0.131295562;0.859544277;-155.1508942;-41.2495575;-97.2636795
-0.124696665;-0.693500638;1.526011586;-29.49421501;-14.17550182;114.570816
0.015046529;-0.20115602;0.682008207;-100.3811035;-10.09475899;-74.25257874
-0.276643693;-0.215964928;0.883970022;-64.37103271;34.06699753;-174.4684448
-0.014454991;0.236747593;0.986524403;150.0699158;16.29336548;-155.6763763
-0.10886845;0.263753504;0.786924839;136.7554779;-59.70675278;167.287674
0.382331878;-0.414484799;-0.083894812;101.7960052;8.212841034;91.68151855
-0.139814034;0.185690224;1.008163571;34.75214386;-43.16028595;31.11848831
0.121738195;-0.698245764;1.526809692;-85.6416626;-63.81453323;114.9424667
0.613067508;-0.772213459;1.577271581;-41.20854568;-26.60585594;-74.13069153
0.239423722;-0.002024926;0.950180829;23.1457653;-16.30532265;-145.3909454
0.39008534;0.066123217;1.126468539;-56.86266708;-56.8337326;-10.88055229
-0.036851961;-0.146952495;0.821040392;47.60894394;7.239168167;86.36769104
-0.148150533;0.145497367;0.816909492;98.13115692;50.42441559;-105.7569885
0.09247148;0.121905111;-0.406715184;-117.1921234;-34.07775116;108.4183273
-0.136069193;-0.057949029;1.047266126;-108.3698807;-2.535989285;-108.0067139
0.280115247;0.168039531;0.903656662;173.5593414;-3.838460445;-70.96218109
-0.022227377;-0.323794872;0.829224944;0.641107202;16.26058388;22.43683815
0.101376638;-0.654029965;1.444050789;-104.5940552;63.87008286;-78.98928833
-0.036207229;0.3386136;0.987699091;24.12984467;-48.5193634;147.6915741
-0.114543855;-0.270146996;0.883400559;-66.96037292;53.98095703;-46.44269943
-0.109494992;0.08738187;0.562661409;-144.9399414;30.2520752;-113.1456299
-0.100778177;-0.089468881;1.052474141;-178.6948395;-16.98151398;-140.8419342
0.003654174;-0.296309233;0.789874732;54.54188156;6.320085526;123.958519
-0.278152525;0.092912927;0.549449861;53.43510437;-72.59451294;68.11965179
-0.023633402;0.460855961;1.044719696;-106.4711456;69.36515045;-35.66430283
0.148287579;0.040484376;1.928938389;-153.6743927;-55.24228287;157.4196777
0.177225143;-0.182421863;0.651266575;-113.0554199;2.00247097;-72.52599335
0.238566592;-0.208830938;0.64767909;-52.2294426;38.42690659;160.6412506
-0.487597078;0.429146558;1.767809987;56.82337189;-3.231405497;92.27770996
0.17098473;0.035558227;0.916231871;-66.04953003;-15.75032902;89.19229889
-0.229535103;0.115606368;2.076495647;-23.18638992;-13.19920826;170.0796814
0.069542348;0.076508291;0.487608492;145.1833191;80.29027557;42.43521118
-0.191944242;-0.084258571;0.559607565;128.5626373;18.42793655;29.57400131
-0.125528738;0.469839215;-0.051823009;149.9230499;49.0121994;-174.7063599
0.264784873;0.028517362;1.794344664;-53.54968262;24.48993874;27.98112297
-0.079693779;-0.239530087;0.581862271;-73.16207886;-14.17747116;-58.87039185
0.140929013;-0.080817468;0.826077104;-120.3480988;-46.53510284;-109.3683701
1.009387493;-0.083993301;0.688108087;145.1388702;24.48346519;35.28982162
-0.116782062;-0.098655052;0.984980524;43.87724304;38.78856277;-22.2931633
0.072146028;-0.239483997;0.754338622;48.90470886;11.83983707;-172.3026581
0.038346544;-0.114028886;1.140621543;-67.29445648;-15.03240967;-137.1598358
-0.246378019;0.013368592;0.798588157;37.29933929;29.832201;-172.8331146
0.767861784;-0.914520979;0.87788403;-34.85011673;-9.520702362;70.90851593
-0.009151394;-0.738725662;0.919802547;-176.6620636;-15.98643494;-60.39900208
-0.214462295;-0.32018736;1.158709764;-39.81271744;60.2770195;17.07212448
0.297341913;0.921541572;0.862150311;170.6248322;-45.54334259;154.9642639
-0.4526757;0.2137945;0.743149817;-81.92687225;-27.73313904;67.57859039
0.085966401;-0.246075898;1.606422901;-61.33628082;-40.13766479;-82.40142059
0.144176319;0.157571614;0.583898067;9.77739048;-47.92469025;-166.8697357
-0.099635229;-0.081495635;1.405057669;-120.890358;-16.89577484;-111.17379
0.08629664;-0.105997071;0.816473484;100.7584076;-40.32939148;25.00606918
-0.823306143;0.093928024;1.346268415;-111.5009308;-23.43057823;-10.55481434
-0.117764212;0.085849866;0.860761821;43.09931946;-21.46313667;-89.03610229
-0.076126046;0.051656708;0.841297686;63.77793121;43.76198578;-131.1871338
-0.099114649;0.282581747;0.70408684;178.4434814;-21.47149658;16.52462769
-0.090093121;-0.055175077;0.825347006;-142.3721008;19.53828812;37.71046829
-0.139832124;0.05809477;0.919049144;-121.2000122;-5.9257164;140.666214
-0.02254682;0.227668315;0.788603365;-179.8254395;-14.46073151;-7.693591595
-0.951914549;-0.061969563;0.055911303;-35.82448196;64.4400177;-97.24038696
0.109528899;-0.063168898;0.617872119;-74.44541931;32.07498932;51.01877594
0.142626837;-0.108083472;0.569711089;-28.96412086;-27.84041977;-92.6313858
0.128405064;-0.184458643;0.972909987;-53.77755737;-8.311583519;-136.5902252
0.097952232;-0.257847816;0.645391464;-139.7722473;15.05831528;55.82981491
0.108114593;0.015166768;1.654909492;-160.2026825;-12.18035889;-153.0863495
-0.557568133;0.5827865;-0.073538393;-63.50494766;-37.67792511;15.45878792
0.23111853;-0.127466723;0.879456103;-167.1585388;3.981688261;-83.79801178
0.550246656;0.759627342;0.286304563;-111.7546158;57.70682144;47.42363739
-0.137988389;0.245859846;2.038057804;-96.22605133;14.0944891;1.373891473
-0.091392323;-0.158873767;0.648493886;171.8424835;-4.376097679;-53.16830826
0.01855813;-0.220312119;-0.072449028;86.6182251;-7.74311161;94.6733551
-0.097519018;-0.41711548;1.233847618;121.1220398;50.88544464;154.8894653
0.065310396;-0.852093816;1.283096075;-140.7638092;-9.839715004;-22.27427673
-1.195858598;0.095562093;0.385881513;-178.3799591;13.20753002;-138.4656219
0.090826981;-0.368453175;0.04646045;165.4913025;-26.68501663;-151.9211731
-0.14881295;-0.086458169;0.690215588;-161.8765564;-35.78055573;-146.1600189
0.046503041;-0.261492848;0.899794877;145.2966156;-33.93299484;-36.68262482
-0.157626033;0.139302179;0.94542706;-173.7327576;9.155938148;-175.7037354
0.249586046;0.278014243;0.829647124;44.46244812;-27.74404144;-99.29816437
-0.12014851;-0.036819901;1.103730559;-5.421160221;-18.58188438;138.6479492
0.18491751;0.100945406;0.846657634;48.87387848;-32.44295502;-8.507828712
-0.093536064;-0.084812798;-0.207287416;86.76850128;-34.51171494;104.4251404
0.006038284;-0.191935286;0.929690421;-98.79198456;-38.46585846;83.89985657
-0.202722639;0.044662364;0.841035545;35.79006195;34.58856201;-6.417853355
-0.043113574;0.088605091;0.781844079;140.2350922;14.25335789;20.82699966
-0.118801191;-0.08462631;0.574324608;-20.13637352;-1.525211096;54.48135757
0.664453924;0.628668845;0.616648257;-62.49836349;-28.34357834;109.3650742
0.396376252;-0.825750172;0.650223613;-58.22377014;55.09076309;-19.03154945
0.410436511;-0.057653576;0.165211335;-138.5164032;33.46648407;-65.18577576
-0.28886205;0.136318594;0.9084993;-88.82896423;-0.220656633;-86.75566101
-0.246020004;0.09681344;0.727112055;26.52984238;35.42123032;-40.82247162
0.153923512;-0.234577551;0.508036613;4.848059177;16.50177193;-119.8858185
-0.06783285;0.117271975;0.891197622;52.38714981;29.49509239;-41.78034973
0.061297867;-0.220457286;0.598764479;21.73828506;20.829216;-43.98421097
-0.380225748;0.408176661;1.289297581;89.53406525;-41.04694366;123.8229141
0.602859855;-0.871918499;0.70118916;-20.67919922;-19.79180717;-156.9404907
-0.081713095;0.020851221;0.866029978;57.1905899;50.9745636;-78.99364471
-0.366450906;-0.514981985;-0.111631766;-25.67464638;-83.70418549;59.54408646
0.070954345;0.300826848;0.70735091;5.4684515;-28.45887184;86.49627686
-0.100545689;-0.110499159;1.171382785;144.6183472;5.217936993;-62.81337738
0.303295493;-0.070719883;0.660862923;23.76540565;-37.89448547;-149.8690338
-0.026990257;-0.084722623;0.575377822;-115.2963257;49.70748138;-23.85296822
0.117938586;-0.024140138;0.89141643;29.24534607;41.29882431;140.5268402
0.035239846;-0.150811911;0.786298037;-130.102951;-14.88891411;-2.554638147
-0.200354725;-0.074596331;0.853936315;-18.13282776;-49.09513474;-164.8199158
0.066164896;0.190509066;0.672027946;109.7009277;-18.98478317;-96.21060181
-0.186814547;-0.226523712;1.033663154;-85.75537109;-54.13692093;-0.021886088
-0.17983444;-0.204614505;0.936200023;-18.21011162;-57.35636902;-35.04030228
-0.207459658;0.154206306;0.712457478;27.69663239;82.23815155;-30.10190392
-0.745174766;0.28932184;1.483752966;171.4368744;-27.34334755;94.23300171
0.057780743;-0.24013871;0.571358144;-149.7290649;-43.24539566;6.722669601
-0.65726459;0.437491745;0.86159718;110.9776459;2.797792435;24.20179749
0.212696686;-0.168608576;0.582934022;106.1160507;57.6427536;173.0364075
0.04410962;-0.554828823;0.603238165;-137.8379059;50.3377037;107.9985275
-0.126677766;-0.080805346;0.732831001;-138.5820007;32.7285881;110.3213501
0.083995067;-0.010140512;0.811656952;-36.11685562;-26.75437927;26.13278961
-0.155680746;0.266882658;0.978013277;-74.57598877;-13.40852928;-38.07427979
-0.206477374;-0.163024053;0.821608901;120.1331406;-6.959972382;-176.342804
0.100491203;-0.126025021;1.070836782;-108.4793015;-16.33169556;106.3323593
-0.010944068;0.371965617;0.85621351;-20.76479149;42.6192894;-131.579834
0.466167957;-0.185984537;0.378577173;-80.97357178;-15.54818439;-128.2421112
0.013096537;-0.107742041;0.594338775;-137.5878448;-44.29579163;-49.33235931
0.204054654;0.057788458;0.860972106;33.55401993;-3.512793064;-60.92490387
-0.46993956;0.562440276;0.074409097;-41.03559494;-76.06549072;90.9778595
-0.091101028;-0.229247734;-0.232115597;90.5479126;45.91842651;107.7903366
0.107097626;-0.445559353;-0.325870514;19.81358719;-13.17399597;-135.1706543
0.062238164;0.085074887;0.804881334;-51.26556015;43.28986359;128.2437897
0.196134076;0.031918164;0.573125482;25.52664375;-25.97768402;-131.4463959
-0.224043444;-0.133776665;1.025949597;25.14743042;0.219835296;-133.4931641
-0.001627609;0.224737078;0.902619958;-142.6720276;-34.89500046;-127.8201981
0.14546968;0.168904766;0.933106303;-30.04139137;14.50222778;-112.935585
1.05199337;-0.100263059;0.153141275;153.4174957;-6.7632761;-120.5957336
0.148352087;-0.063449271;1.013987303;-161.4876099;46.60110855;135.351593
-0.117296785;-0.108485691;0.989993095;-102.5534363;57.00814056;-79.48066711
-0.204090774;0.173587158;-0.110857524;-4.263972282;-31.79546928;171.2267914
-0.131176293;-0.243346483;1.006181479;112.1959381;-28.1637764;41.33768463
0.184308082;0.127071261;0.909551144;-76.85741425;59.18421936;132.0183563
0.208871707;-0.219915628;0.712232411;57.63316345;45.91534805;-11.58959866
-0.358304471;0.843540013;0.960183024;78.66001892;-31.86748695;43.8262291
-0.067188211;-0.13337703;0.723292232;-63.19546509;-12.38604546;125.484642
-0.085896648;0.623056412;0.310054272;37.32775116;23.10082245;108.828064
-0.02739569;-0.436048657;1.815375447;-64.80487061;47.39265442;94.24069214
-0.170485079;-0.399694502;0.890667617;39.74669647;-6.709100723;-121.2026062
0.041744083;0.927234411;0.390765041;52.7293129;37.07507706;-178.6359253
-0.346597165;0.077796154;0.838344574;30.345541;-34.29732895;-88.18708038
0.166081399;0.17238079;0.646972597;176.5726166;-6.730606556;-83.03060913
-0.176889151;-0.17426385;1.056866407;32.77086639;32.74547195;-99.81390381
-0.371339023;-0.768203259;1.197702646;-9.410321236;-68.85158539;-5.450430393
-0.201737195;-0.15222016;0.64494276;121.4916458;44.36278152;-148.000351
0.081774496;0.220058963;0.843607187;-87.29388428;-15.67968464;-99.91480255
-0.231231898;-0.041577622;-0.413745701;-49.07736588;38.97083664;19.21907997
-0.0043476;-0.310470343;0.84355098;-63.60167694;20.80585289;-130.4750977
-0.111085743;0.08509852;0.559327662;-32.3662262;10.26339531;174.7888794
-0.317455113;0.058158904;0.919627547;33.09907913;53.2216568;-172.2970734
0.289808512;-0.428697765;0.320232481;64.84453583;-56.45043564;110.3386459
-0.149271786;0.287983775;0.04754011;-0.561838984;-30.87539291;97.08111572
-0.402140796;-0.658456981;0.646424174;-21.11068344;17.53401756;-41.73478699
-0.274831235;0.091443695;0.618094921;50.75592804;11.3841877;118.9707108
0.003461108;-0.145136341;0.614405274;-106.2773285;-0.808321595;86.26554108
-0.138103873;0.13367489;0.904031992;-174.9143524;16.25823212;141.1243134
-0.370298922;0.655646086;0.57459712;-29.9157238;11.39964962;69.21234894
-0.143432021;-0.063498743;0.757669926;-15.43948364;-9.225190163;-112.4904785
-0.198415086;-0.137604386;0.961141586;-79.19197845;-21.53051758;-119.7612305
-0.769043565;-0.371861637;0.153098807;-90.10314178;-10.46033096;106.9367676
0.13308987;-0.506981015;-0.160177872;-118.7293854;60.86307907;126.7364426
-0.606819391;-0.718069971;1.231151104;120.14711;61.63548279;-97.54331207
-0.230939016;-0.222018957;0.916550875;-53.96650696;50.65438461;-121.8123398
-0.227533832;0.039320897;0.842372179;23.58356094;33.53169632;-155.404892
0.321041405;-0.570252776;1.78523469;119.6110001;-28.78019333;-142.0866699
-0.065322593;-0.032949649;0.74145633;124.7542267;-35.2723999;-159.1979065
-0.072846167;-0.176354468;0.835831344;-60.59756851;67.81420135;64.60263062
0.131731018;-0.214790404;0.848233819;102.0175171;15.99002934;-88.21987152
-0.192744941;0.184402913;0.521271348;-141.0161591;26.80392647;125.3202438
0.067823052;0.105528958;0.817986012;46.60609436;18.33956718;92.90878296
-0.054640971;1.143999934;0.640426159;-35.48696136;12.49696541;-79.09204865
0.02991721;-0.077959053;0.624404132;-41.93774414;-31.4777832;125.0947647
0.218734235;-0.274826467;-0.090012051;-146.5993805;8.891825676;43.56725693
-0.146136001;0.156577289;0.742011786;-28.05186844;-50.51428223;110.1491165
0.100019395;-0.009768896;0.9903332;-132.817627;-18.91330528;117.6461868
0.124792784;-0.129525959;0.708800435;-148.2327881;-32.20641327;0.908362329
0.2720595;0.016282089;0.757288396;70.22167969;-33.51274109;-136.1514282
-0.277785778;-0.052006241;0.839885235;-178.5855103;-3.974590778;26.4931736
0.077503778;0.057884805;0.860832393;-20.36698723;-67.30185699;155.4701996
0.307210535;0.217504039;1.074145079;-0.153649017;52.70813751;-46.16699219
-0.286611497;0.778218865;1.098075628;-1.567722559;-60.25681686;161.0972137
0.046481721;0.242932931;0.863801181;-118.2230606;-11.24346161;-122.1390839
0.021767534;0.082395092;0.869525075;173.5393524;26.7249279;-9.01915741
-0.141043261;-0.19196406;0.748855472;20.94034767;14.58907032;-76.26360321
0.323173285;0.04500939;1.916371822;-63.15205765;-15.04469395;170.5352936
-0.147399381;0.022277804;1.012195349;-43.45459747;5.126093388;-122.0542908
0.031740583;0.079759091;0.680666804;63.49642944;17.34375;-170.3933716
-0.137451306;-0.161203206;0.70863229;-101.1231689;-4.684811592;106.1581879
-0.162256971;0.469388485;1.95514679;-117.5436249;10.76179218;140.8169861
0.084774248;-0.645437539;0.596473634;48.17062378;17.21665192;-127.6720428
-0.172858715;0.038018521;1.109880447;-178.9317474;-10.68325329;151.9777985
0.069067493;0.177261382;0.54651624;-89.49250031;40.70690918;94.1625824
0.331938297;0.02252657;0.803585947;-116.1349487;10.05125904;20.42200851
-0.10768988;0.118970156;1.468429089;171.6857758;-28.08390808;-84.41172791
-0.02980737;-0.265147477;0.651520252;-87.51577759;72.70097351;-164.117981
0.271170288;-0.457843691;-0.195490837;-151.6649933;13.02608585;125.3049393
0.726314902;1.112556458;0.873490274;-74.3484726;63.510849;94.95903015
0.019412916;-0.084538043;0.817723691;58.67213058;31.49533463;103.6432648
0.143789157;-0.739722252;0.778198779;37.68062592;-0.4456833;166.3036804
0.109427378;-0.179318547;0.709281325;-161.0701141;66.30781555;161.8314667
0.094269499;-0.123547032;0.736566305;139.2319794;11.64105892;-107.7674866
0.001321301;0.098764494;0.628429055;-122.9467545;51.89279938;-69.85366058
0.299749821;-0.003494713;0.947493732;-25.76291847;-6.041954994;-150.0346985
-0.446281791;0.275104582;0.930042386;154.1131744;-51.85988998;44.20992279
-0.018673878;-0.128956676;1.619545698;18.30134583;-31.55681992;77.82072449
0.7824018;0.733926058;0.361223489;-168.5668488;-67.81900024;-111.5586472
-0.59417361;-0.733762264;0.3853347;175.9556885;-3.921346903;70.00608063
0.198481038;0.157610714;1.006328583;34.72531128;37.1485405;-104.6546249
0.081853412;0.163049862;0.677652359;-129.1644745;3.52487421;133.2206879
-0.208034381;-0.198805586;0.96459353;-131.6001892;-49.13243103;-141.1903534
0.420373976;0.824354053;0.946426332;-48.86448288;57.54639816;175.7090759
0.658622384;0.144913808;1.881988168;119.1424484;35.5787735;-132.1132813
0.070762321;-0.056769438;1.118246436;119.1293335;-33.34820938;102.5993881
-0.133931577;0.136962757;1.114063025;-120.1567688;26.67409706;139.5520935
-0.080711372;-0.114347957;0.11767;168.5092926;13.63714981;-158.6994934
-0.730971992;0.379512876;0.020855945;-151.1820526;43.98048782;-70.80673218
-0.23032935;-0.6411497;0.457684636;-64.16696167;-13.72974777;-90.97138214
-0.017083779;-0.160833552;1.060266614;82.59970856;0.977681518;89.48921204
0.073920533;-0.169697553;1.373877406;21.23651505;49.1387558;72.30081177
-0.101083353;0.235804483;0.901010633;14.25610924;-62.47565842;-109.1475601
0.196571097;-0.055173621;0.573205411;-175.6110382;-11.02636242;8.728969574
-0.114836134;-0.245342091;0.775667846;-133.7790985;-34.25650024;-64.38517761
-0.150495678;-0.189641446;1.170510054;-42.06577682;-18.84852982;111.1080017
-0.270203412;0.0249101;0.760213256;163.8129578;-61.32468414;97.92424774
-0.238827735;-0.116164386;-0.209375367;47.09109497;34.12823105;-115.8071289
0.17538926;-0.207539886;1.974855065;10.33951664;-1.788774371;-129.5081787
-0.593509078;0.143457413;0.602259398;145.2828674;0.575041592;-101.3375244
-0.190660223;-0.122982502;1.100118637;-123.8082962;-10.74218464;-57.27486038
0.027419306;0.405012995;1.021971941;69.98197174;-25.55992508;-45.96365738
0.160800815;0.594291329;1.556967616;-179.1701965;47.63248825;73.62104797
0.133798808;0.008726396;0.835947692;-13.89532661;12.07024097;-57.52426147
-0.127196297;-0.087700322;0.589714468;-26.13783455;50.23162842;-151.8690033
-0.74131757;-0.038540058;0.075753547;22.5046463;8.861692429;-100.6446457
0.143177152;-0.594099402;1.005298257;173.9681396;-34.29109955;148.5013123
-0.621264398;-0.613917768;1.478312612;-14.56034756;82.12921906;-166.9659271
0.798972428;-0.390780628;0.222389072;65.4906311;22.90019798;13.24274349
-0.159958959;-0.101797238;0.550656438;-62.06102371;19.54183578;-100.4131012
0.087334119;0.218054458;0.889028251;160.228714;11.37540913;-11.30417252
-0.2120599;0.215828344;1.246635675;-18.94859123;-37.00008774;-109.1855469
0.084065884;0.63241601;-0.091344915;-3.638642073;17.34384727;154.1050873
0.08273147;0.36046502;0.957947731;40.01722717;-5.37492466;-50.46582794
0.323411405;-0.342711896;-0.16159986;70.52187347;28.13990211;-109.5345535
-0.654875398;-0.162783399;0.143792138;77.9537735;-22.30662727;114.2021637
-0.41002512;0.235009849;1.964396596;-2.010288715;33.56528473;-164.5837555
-0.576714635;0.368391067;1.675541759;-163.2313385;0.775424361;-33.05781174
0.142079934;-0.124857977;0.634804368;-150.9233704;61.57865143;27.5947876
0.184449703;-0.142756715;0.917837024;14.55013466;49.74715805;-65.98949432
0.163918346;-0.076088592;1.071496606;63.4115181;5.363147259;-109.3364792
-0.094364941;0.021097787;0.657659531;138.6606598;7.427081108;51.87975311
-0.291611791;-0.12222863;1.005200863;-74.89842987;-20.74019051;27.77072906
0.101507321;0.025360256;0.594103694;76.88330841;4.864661217;-114.9114609
0.029733995;0.246683449;0.851608157;163.4646149;-32.95760727;143.3814545
-0.661636233;0.470271379;0.982421696;153.8603363;-36.52708435;8.617835999
0.347209901;-0.10966336;1.015568733;170.8751221;-2.752350807;-177.6466064
0.094974063;0.259849519;0.589529574;15.35296917;61.06944656;110.2522964
-0.005904954;-0.28973937;0.899930477;-152.1860657;39.06389236;-29.88212585
-0.254542768;-0.034898743;0.844475985;74.50522614;26.1876049;74.8315506
-0.132947296;-0.222723156;0.820337415;-8.652643204;2.496833801;-93.48583984
-0.184125662;0.194590583;1.087909222;69.93966675;-42.00143814;-6.040919304
-0.167166457;0.219424814;0.609522939;-85.74848938;24.86706543;96.37783813
0.032459982;-0.434847534;1.825116396;18.60231972;8.655158043;-163.225708
0.876889229;-0.366853803;-0.039538704;-176.7726593;-12.64071655;143.1878967
-0.056023955;-0.256691098;0.080715902;11.59556293;-43.78864288;-50.20648956
-0.032347262;0.181667536;0.834015965;55.83628845;-3.26862812;-98.50243378
0.061889745;-0.222950295;0.611813664;-66.59395599;68.8968277;33.96335602
-0.317135215;-0.819627464;1.806963921;-38.68188477;1.350807071;70.96369171
-0.006666847;0.162721649;0.878187358;175.9393921;-16.02492714;-77.95344543
-0.55476439;0.156008124;0.909109652;82.58486938;78.28527832;80.38054657
-1.040100455;-0.068924382;1.433295727;-169.8688965;-27.36811638;-74.25934601
-0.184001252;0.147810817;0.664550424;33.69304657;-52.92982864;154.2423096
0.102764584;-0.270667613;0.603425801;136.8569794;13.48411846;1.287357211
-0.024685271;0.234172553;0.898641646;-178.9949493;-25.0428257;32.03434753
0.136406228;0.144846469;0.614288807;-139.3083038;60.85626221;163.8634796
0.263241053;0.179208696;0.778439641;-31.3556881;56.1660881;116.2599716
0.10520044;-0.15639849;1.058085322;-144.5032501;-34.61203766;-133.4425201
-0.214951426;0.046703458;0.989327908;-161.1065369;-21.89148521;57.49623108
-0.074907079;0.390955746;-0.369371861;-172.8932495;-12.08766747;-65.73043823
-0.246652424;0.067543268;0.90484947;141.1074829;-28.22440338;-160.2766571
0.013551868;-0.109853849;0.767369092;97.23428345;-74.34664154;148.456131
